"WBAN","STATION_ID","UTC_START","TEMPERATURE","PRECIPITATION","VARIABLE","VOLUMETRIC","NOPRCPRESPONSE","FROZENRECOVERY","NOISE","FAILURE","STATIC","ERRATIC","DIURNALNOISE","TOOHIGH","SCALING","ZERO","SPIKE","stVarId","flgCount","anyFlag"
63858,1122,"2020-04-21 12:00:00",12.387,0,"sw2010",0.486,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-21 13:00:00",16.26,0,"sw2010",0.487,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-21 14:00:00",19.201,0,"sw2010",0.487,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-21 15:00:00",21.453,0,"sw2010",0.487,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-21 16:00:00",22.76,0,"sw2010",0.486,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-21 17:00:00",23.631,0,"sw2010",0.486,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-21 18:00:00",24.393,0,"sw2010",0.487,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-21 19:00:00",24.875,0,"sw2010",0.485,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-21 20:00:00",25.308,0,"sw2010",0.469,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-21 21:00:00",25.205,0,"sw2010",0.47,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-21 22:00:00",24.494,0,"sw2010",0.463,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-21 23:00:00",22.555,0,"sw2010",0.461,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-22 00:00:00",17.825,0,"sw2010",0.459,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-22 01:00:00",14.246,0,"sw2010",0.463,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-22 02:00:00",12.872,0,"sw2010",0.463,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-22 03:00:00",12.15,0,"sw2010",0.463,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-22 04:00:00",11.562,0,"sw2010",0.46,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-22 05:00:00",10.893,0,"sw2010",0.46,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-22 06:00:00",10.322,0,"sw2010",0.454,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-22 07:00:00",9.838,0,"sw2010",0.453,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-22 08:00:00",9.161,0,"sw2010",0.456,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-22 09:00:00",9.79,0,"sw2010",0.452,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-22 10:00:00",9.307,0,"sw2010",0.45,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-22 11:00:00",9.942,0,"sw2010",0.449,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-22 12:00:00",12.159,0,"sw2010",0.449,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-22 13:00:00",14.763,0,"sw2010",0.449,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-22 14:00:00",16.677,0,"sw2010",0.447,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-22 15:00:00",18.843,0,"sw2010",0.448,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-22 16:00:00",20.006,0,"sw2010",0.45,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-22 17:00:00",20.757,0,"sw2010",0.45,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-22 18:00:00",21.847,0,"sw2010",0.447,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-22 19:00:00",21.773,0,"sw2010",0.449,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-22 20:00:00",21.601,0,"sw2010",0.446,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-22 21:00:00",20.819,0,"sw2010",0.447,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-22 22:00:00",19.789,0,"sw2010",0.444,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-22 23:00:00",18.733,0,"sw2010",0.444,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-23 00:00:00",17.842,0,"sw2010",0.448,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-23 01:00:00",16.698,0,"sw2010",0.442,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-23 02:00:00",16.876,0,"sw2010",0.446,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-23 03:00:00",16.368,0,"sw2010",0.445,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-23 04:00:00",15.989,0,"sw2010",0.446,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-23 05:00:00",15.811,0,"sw2010",0.444,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-23 06:00:00",14.887,0.9,"sw2010",0.443,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-23 07:00:00",14.983,0.3,"sw2010",0.444,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-23 08:00:00",14.273,4.9,"sw2010",0.456,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-23 09:00:00",14.651,2.4,"sw2010",0.474,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-23 10:00:00",14.527,17.1,"sw2010",0.472,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-23 11:00:00",14.663,10.2,"sw2010",0.472,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-23 12:00:00",14.776,0,"sw2010",0.472,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-23 13:00:00",14.865,0,"sw2010",0.472,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-23 14:00:00",15.492,0,"sw2010",0.473,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-23 15:00:00",17.915,0,"sw2010",0.474,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-23 16:00:00",19.22,0,"sw2010",0.473,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-23 17:00:00",20.163,0,"sw2010",0.473,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-23 18:00:00",21.956,0,"sw2010",0.474,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-23 19:00:00",22.433,0,"sw2010",0.476,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-23 20:00:00",22.009,0,"sw2010",0.476,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-23 21:00:00",22.431,0,"sw2010",0.477,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-23 22:00:00",18.316,0.8,"sw2010",0.475,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-23 23:00:00",18.683,0,"sw2010",0.477,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-24 00:00:00",17.566,0,"sw2010",0.479,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-24 01:00:00",16.668,0,"sw2010",0.478,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-24 02:00:00",17.188,0,"sw2010",0.479,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-24 03:00:00",17.155,0,"sw2010",0.479,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-24 04:00:00",16.507,0,"sw2010",0.478,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-24 05:00:00",16.043,0,"sw2010",0.479,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-24 06:00:00",15.023,0,"sw2010",0.479,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-24 07:00:00",12.864,0,"sw2010",0.48,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-24 08:00:00",11.428,0,"sw2010",0.479,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-24 09:00:00",10.903,0,"sw2010",0.479,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-24 10:00:00",11.002,0,"sw2010",0.48,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-24 11:00:00",10.524,0,"sw2010",0.48,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-24 12:00:00",13.773,0,"sw2010",0.479,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-24 13:00:00",16.453,0,"sw2010",0.479,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-24 14:00:00",18.436,0,"sw2010",0.479,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-24 15:00:00",19.69,0,"sw2010",0.479,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-24 16:00:00",20.833,0,"sw2010",0.48,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-24 17:00:00",21.808,0,"sw2010",0.48,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-24 18:00:00",22.759,0,"sw2010",0.48,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-24 19:00:00",23.403,0,"sw2010",0.482,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-24 20:00:00",23.717,0,"sw2010",0.479,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-24 21:00:00",23.976,0,"sw2010",0.48,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-24 22:00:00",23.648,0,"sw2010",0.47,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-24 23:00:00",22.569,0,"sw2010",0.477,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-25 00:00:00",18.539,0,"sw2010",0.483,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-25 01:00:00",16.334,0,"sw2010",0.483,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-25 02:00:00",15.099,0,"sw2010",0.483,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-25 03:00:00",14.847,0,"sw2010",0.481,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-25 04:00:00",14.076,0,"sw2010",0.481,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-25 05:00:00",13.92,0,"sw2010",0.482,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-25 06:00:00",15.091,0,"sw2010",0.481,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-25 07:00:00",15.323,0,"sw2010",0.481,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-25 08:00:00",15.721,0,"sw2010",0.481,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-25 09:00:00",15.452,0,"sw2010",0.482,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-25 10:00:00",14.835,0,"sw2010",0.481,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-25 11:00:00",14.15,0,"sw2010",0.483,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-25 12:00:00",16.347,0,"sw2010",0.479,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-25 13:00:00",18.404,0,"sw2010",0.482,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-25 14:00:00",20.554,0,"sw2010",0.483,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-25 15:00:00",22.893,0,"sw2010",0.482,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-25 16:00:00",23.385,0,"sw2010",0.483,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-25 17:00:00",24.928,0,"sw2010",0.478,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-25 18:00:00",25.672,0,"sw2010",0.474,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-25 19:00:00",25.972,0,"sw2010",0.47,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-25 20:00:00",25.715,0,"sw2010",0.468,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-25 21:00:00",25.494,0,"sw2010",0.464,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-25 22:00:00",24.508,0,"sw2010",0.461,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-25 23:00:00",22.308,0,"sw2010",0.463,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-26 00:00:00",20.041,0,"sw2010",0.461,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-26 01:00:00",18.315,0,"sw2010",0.458,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-26 02:00:00",17.273,0,"sw2010",0.461,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-26 03:00:00",17.119,0,"sw2010",0.457,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-26 04:00:00",16.112,0,"sw2010",0.457,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-26 05:00:00",14.548,0,"sw2010",0.458,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-26 06:00:00",13.603,0,"sw2010",0.457,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-26 07:00:00",14.543,0,"sw2010",0.455,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-26 08:00:00",14.298,0,"sw2010",0.454,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-26 09:00:00",12.891,0,"sw2010",0.455,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-26 10:00:00",11.253,0,"sw2010",0.455,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-26 11:00:00",10.868,0,"sw2010",0.453,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-26 12:00:00",13.155,0,"sw2010",0.456,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-26 13:00:00",15.291,0,"sw2010",0.451,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-26 14:00:00",16.847,0,"sw2010",0.452,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-26 15:00:00",18.183,0,"sw2010",0.45,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-26 16:00:00",19.549,0,"sw2010",0.451,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-26 17:00:00",20.633,0,"sw2010",0.452,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-26 18:00:00",21.242,0,"sw2010",0.45,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-26 19:00:00",21.992,0,"sw2010",0.448,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-26 20:00:00",22.094,0,"sw2010",0.449,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-26 21:00:00",21.809,0,"sw2010",0.451,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-26 22:00:00",21.08,0,"sw2010",0.447,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-26 23:00:00",19.665,0,"sw2010",0.447,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-27 00:00:00",17.542,0,"sw2010",0.447,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-27 01:00:00",14.983,0,"sw2010",0.448,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-27 02:00:00",12.487,0,"sw2010",0.448,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-27 03:00:00",11.773,0,"sw2010",0.449,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-27 04:00:00",12.902,0,"sw2010",0.447,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-27 05:00:00",11.516,0,"sw2010",0.445,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-27 06:00:00",8.146,0,"sw2010",0.444,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-27 07:00:00",6.875,0,"sw2010",0.443,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-27 08:00:00",5.978,0,"sw2010",0.443,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-27 09:00:00",5.515,0,"sw2010",0.442,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-27 10:00:00",4.936,0,"sw2010",0.442,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-27 11:00:00",5.539,0,"sw2010",0.442,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-27 12:00:00",9.393,0,"sw2010",0.44,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-27 13:00:00",13.294,0,"sw2010",0.441,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-27 14:00:00",16.073,0,"sw2010",0.439,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-27 15:00:00",17.655,0,"sw2010",0.44,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-27 16:00:00",18.75,0,"sw2010",0.438,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-27 17:00:00",20.253,0,"sw2010",0.439,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-27 18:00:00",21.321,0,"sw2010",0.437,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-27 19:00:00",22.218,0,"sw2010",0.438,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-27 20:00:00",22.807,0,"sw2010",0.436,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-27 21:00:00",23.078,0,"sw2010",0.433,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-27 22:00:00",22.883,0,"sw2010",0.431,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-27 23:00:00",20.683,0,"sw2010",0.441,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-28 00:00:00",15.718,0,"sw2010",0.447,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-28 01:00:00",12.887,0,"sw2010",0.439,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-28 02:00:00",11.959,0,"sw2010",0.44,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-28 03:00:00",11.069,0,"sw2010",0.437,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-28 04:00:00",10.287,0,"sw2010",0.436,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-28 05:00:00",10.455,0,"sw2010",0.435,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-28 06:00:00",9.828,0,"sw2010",0.434,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-28 07:00:00",9.253,0,"sw2010",0.435,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-28 08:00:00",8.812,0,"sw2010",0.432,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-28 09:00:00",8.364,0,"sw2010",0.433,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-28 10:00:00",8.955,0,"sw2010",0.433,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-28 11:00:00",9.078,0,"sw2010",0.433,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-28 12:00:00",11.453,0,"sw2010",0.434,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-28 13:00:00",15.308,0,"sw2010",0.432,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-28 14:00:00",18.968,0,"sw2010",0.433,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-28 15:00:00",21.548,0,"sw2010",0.431,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-28 16:00:00",23.039,0,"sw2010",0.43,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-28 17:00:00",24.152,0,"sw2010",0.43,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-28 18:00:00",25.263,0,"sw2010",0.427,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-28 19:00:00",26.135,0,"sw2010",0.429,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-28 20:00:00",26.721,0,"sw2010",0.429,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-28 21:00:00",26.314,0,"sw2010",0.431,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-28 22:00:00",24.864,0,"sw2010",0.432,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-28 23:00:00",21.921,0,"sw2010",0.43,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-29 00:00:00",20.959,0,"sw2010",0.431,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-29 01:00:00",22.042,0,"sw2010",0.432,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-29 02:00:00",21.498,0,"sw2010",0.431,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-29 03:00:00",20.49,0,"sw2010",0.428,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-29 04:00:00",19.58,0,"sw2010",0.428,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-29 05:00:00",18.988,0,"sw2010",0.428,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-29 06:00:00",18.614,0,"sw2010",0.427,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-29 07:00:00",18.173,0,"sw2010",0.428,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-29 08:00:00",18.082,0,"sw2010",0.428,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-29 09:00:00",17.893,0,"sw2010",0.428,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-29 10:00:00",18.421,0,"sw2010",0.427,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-29 11:00:00",18.907,0,"sw2010",0.43,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-29 12:00:00",18.956,0,"sw2010",0.428,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-29 13:00:00",19.171,0,"sw2010",0.429,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-29 14:00:00",20.615,0,"sw2010",0.423,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-29 15:00:00",20.578,0,"sw2010",0.425,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2020-04-29 16:00:00",19.098,0.6,"sw2010",0.425,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
